measurement,valid,zero_ct,flip_poly_u,flip_msg_v,random_ct,boundary_coeff
1939,19000,19000,19000,19000,19000,19000
1940,19000,19000,19000,19000,19000,19000
1941,19000,19000,19000,19000,19000,19000
1942,19000,19000,19000,19000,19000,19000
1943,19000,19000,19000,19000,19000,19000
1944,19000,19000,19000,19000,19000,19000
1945,19000,19000,19000,19000,19000,19000
1946,19000,19000,19000,19000,19000,19000
1947,19000,19000,19000,19000,19000,19000
1948,19000,19000,19000,19000,19000,19000
1949,19000,19000,19000,19000,19000,19000
1950,19000,19000,19000,19000,19000,19000
1951,19000,19000,19000,19000,19000,19000
1952,19000,19000,19000,19000,19000,19000
1953,19000,19000,19000,19000,19000,19000
1954,19000,19000,19000,19000,19000,19000
1955,19000,19000,19000,19000,19000,19000
1956,19000,19000,19000,19000,19000,19000
1957,19000,19000,19000,19000,19000,19000
1958,19000,19000,19000,19000,19000,19000
1959,19000,19000,19000,19000,19000,19000
1960,19000,19000,19000,19000,19000,19000
1961,19000,19000,19000,19000,19000,19000
1962,19000,19000,19000,19000,19000,19000
1963,19000,19000,19000,19000,19000,19000
1964,19000,19000,19000,19000,19000,19000
1965,19000,19000,19000,19000,19000,19000
1966,19000,19000,19000,19000,19000,19000
1967,19000,19000,19000,19000,19000,19000
1968,19000,19000,19000,19000,19000,19000
1969,19000,19000,19000,19000,19000,19000
1970,19000,19000,19000,19000,19000,19000
1971,19000,19000,19000,19000,19000,19000
1972,19000,19000,19000,19000,19000,19000
1973,19000,19000,19000,19000,19000,19000
1974,19000,19000,19000,19000,19000,19000
1975,19000,19000,19000,19000,19000,19000
1976,19000,19000,19000,19000,19000,19000
1977,19000,19000,19000,19000,19000,19000
1978,19000,19000,19000,19000,19000,19000
1979,19000,19000,19000,19000,19000,19000
1980,19000,19000,19000,19000,19000,19000
1981,19000,19000,19000,19000,19000,19000
1982,19000,19000,19000,19000,19000,19000
1983,19000,19000,19000,19000,19000,19000
1984,19000,19000,19000,19000,19000,19000
1985,19000,19000,19000,19000,19000,19000
1986,19000,19000,19000,19000,19000,19000
1987,19000,19000,19000,19000,19000,19000
1988,19000,19000,19000,19000,19000,19000
1989,19000,19000,19000,19000,19000,19000
1990,19000,19000,19000,19000,19000,19000
1991,19000,19000,19000,19000,19000,19000
1992,19000,19000,19000,19000,19000,19000
1993,19000,19000,19000,19000,19000,19000
1994,19000,19000,19000,19000,19000,19000
1995,19000,19000,19000,19000,19000,19000
1996,19000,19000,19000,19000,19000,19000
1997,19000,19000,19000,19000,19000,19000
1998,19000,19000,19000,19000,19000,19000
1999,19000,19000,19000,19000,19000,19000
2000,19000,19000,19000,19000,19000,19000
2001,19000,19000,19000,19000,19000,19000
2002,19000,19000,19000,19000,19000,19000
2003,19000,19000,19000,19000,19000,19000
2004,19000,19000,19000,19000,19000,19000
2005,19000,19000,19000,19000,19000,19000
2006,19000,19000,19000,19000,19000,19000
2007,19000,19000,19000,19000,19000,19000
2008,19000,19000,19000,19000,19000,19000
2009,19000,19000,19000,19000,19000,19000
2010,19000,19000,19000,19000,19000,19000
2011,19000,19000,19000,19000,19000,19000
2012,19000,19000,19000,19000,19000,19000
2013,19000,19000,19000,19000,19000,19000
2014,19000,19000,19000,19000,19000,19000
2015,19000,19000,19000,19000,19000,19000
2016,19000,19000,19000,19000,19000,19000
2017,19000,19000,19000,19000,19000,19000
2018,19000,19000,19000,19000,19000,19000
2019,19000,19000,19000,19000,19000,19000
2020,19000,19000,19000,19000,19000,19000
2021,19000,19000,19000,19000,19000,19000
2022,19000,19000,19000,19000,19000,19000
2023,19000,19000,19000,19000,19000,19000
2024,19000,19000,19000,19000,19000,19000
2025,19000,19000,19000,19000,19000,19000
2026,19000,19000,19000,19000,19000,19000
2027,19000,19000,19000,19000,19000,19000
2028,19000,19000,19000,19000,19000,19000
2029,19000,19000,19000,19000,19000,19000
2030,19000,19000,19000,19000,19000,19000
2031,19000,19000,19000,19000,19000,19000
2032,19000,19000,19000,19000,19000,19000
2033,19000,19000,19000,19000,19000,19000
2034,19000,19000,19000,19000,19000,19000
2035,19000,19000,19000,19000,19000,19000
2036,19000,19000,19000,19000,19000,19000
2037,19000,19000,19000,19000,19000,19000
2038,19000,19000,19000,19000,19000,19000
2039,19000,19000,19000,19000,19000,19000
2040,19000,19000,19000,19000,19000,19000
2041,19000,19000,19000,19000,19000,19000
2042,19000,19000,19000,19000,19000,19000
2043,19000,19000,19000,19000,19000,19000
2044,19000,19000,19000,19000,19000,19000
2045,19000,19000,19000,19000,19000,19000
2046,19000,19000,19000,19000,19000,19000
2047,19000,19000,19000,19000,19000,19000
2048,19000,19000,19000,19000,19000,19000
2049,19000,19000,19000,19000,19000,19000
2050,19000,19000,19000,19000,19000,19000
2051,19000,19000,19000,19000,19000,19000
2052,19000,19000,19000,19000,19000,19000
2053,19000,19000,19000,19000,19000,19000
2054,19000,19000,19000,19000,19000,19000
2055,19000,19000,19000,19000,19000,19000
2056,19000,19000,19000,19000,19000,19000
2057,19000,19000,19000,19000,19000,19000
2058,19000,19000,19000,19000,19000,19000
2059,19000,19000,19000,19000,19000,19000
2060,19000,19000,19000,19000,19000,19000
2061,19000,19000,19000,19000,19000,19000
2062,19000,19000,19000,19000,19000,19000
2063,19000,19000,19000,19000,19000,19000
2064,19000,19000,19000,19000,19000,19000
2065,19000,19000,19000,19000,19000,19000
2066,19000,19000,19000,19000,19000,19000
2067,19000,19000,19000,19000,19000,19000
2068,19000,19000,19000,19000,19000,19000
2069,19000,19000,19000,19000,19000,19000
2070,19000,19000,19000,19000,19000,19000
2071,19000,19000,19000,19000,19000,19000
2072,19000,19000,19000,19000,19000,19000
2073,19000,19000,19000,19000,19000,19000
2074,19000,19000,19000,19000,19000,19000
2075,19000,19000,19000,19000,19000,19000
2076,19000,19000,19000,19000,19000,19000
2077,19000,19000,19000,19000,19000,19000
2078,19000,19000,19000,19000,19000,19000
2079,19000,19000,19000,19000,19000,19000
2080,19000,19000,19000,19000,19000,19000
2081,19000,19000,19000,19000,19000,19000
2082,19000,19000,19000,19000,19000,19000
2083,19000,19000,19000,19000,19000,19000
2084,19000,19000,19000,19000,19000,19000
2085,19000,19000,19000,19000,19000,19000
2086,19000,19000,19000,19000,19000,19000
2087,19000,19000,19000,19000,19000,19000
2088,19000,19000,19000,19000,19000,19000
2089,19000,19000,19000,19000,19000,19000
2090,19000,19000,19000,19000,19000,19000
2091,19000,19000,19000,19000,19000,19000
2092,19000,19000,19000,19000,19000,19000
2093,19000,19000,19000,19000,19000,19000
2094,19000,19000,19000,19000,19000,19000
2095,19000,19000,19000,19000,19000,19000
2096,19000,19000,19000,19000,19000,19000
2097,19000,19000,19000,19000,19000,19000
2098,19000,19000,19000,19000,19000,19000
2099,19000,19000,19000,19000,19000,19000
2100,19000,19000,19000,19000,19000,19000
2101,19000,19000,19000,19000,19000,19000
2102,19000,19000,19000,19000,19000,19000
2103,19000,19000,19000,19000,19000,19000
2104,19000,19000,19000,19000,19000,19000
2105,19000,19000,19000,19000,19000,19000
2106,19000,19000,19000,19000,19000,19000
2107,19000,19000,19000,19000,19000,19000
2108,19000,19000,19000,19000,19000,19000
2109,19000,19000,19000,19000,19000,19000
2110,19000,19000,19000,19000,19000,19000
2111,19000,19000,19000,19000,19000,19000
2112,19000,19000,19000,19000,19000,19000
2113,19000,19000,19000,19000,19000,19000
2114,19000,19000,19000,19000,19000,19000
2115,19000,19000,19000,19000,19000,19000
2116,19000,19000,19000,19000,19000,19000
2117,19000,19000,19000,19000,19000,19000
2118,19000,19000,19000,19000,19000,19000
2119,19000,19000,19000,19000,19000,19000
2120,19000,19000,19000,19000,19000,19000
2121,19000,19000,19000,19000,19000,19000
2122,19000,19000,19000,19000,19000,19000
2123,19000,19000,19000,19000,19000,19000
2124,19000,19000,19000,19000,19000,19000
2125,19000,19000,19000,19000,19000,19000
2126,19000,19000,19000,19000,19000,19000
2127,19000,19000,19000,19000,19000,19000
2128,19000,19000,19000,19000,19000,19000
2129,19000,19000,19000,19000,19000,19000
2130,19000,19000,19000,19000,19000,19000
2131,19000,19000,19000,19000,19000,19000
2132,19000,19000,19000,19000,19000,19000
2133,19000,19000,19000,19000,19000,19000
2134,19000,19000,19000,19000,19000,19000
2135,19000,19000,19000,19000,19000,19000
2136,19000,19000,19000,19000,19000,19000
2137,19000,19000,19000,19000,19000,19000
2138,19000,19000,19000,19000,19000,19000
2139,19000,19000,19000,19000,19000,19000
2140,19000,19000,19000,19000,19000,19000
2141,19000,19000,19000,19000,19000,19000
2142,19000,19000,19000,19000,19000,19000
2143,19000,19000,19000,19000,19000,19000
2144,19000,19000,19000,19000,19000,19000
2145,19000,19000,19000,19000,19000,19000
2146,19000,19000,19000,19000,19000,19000
2147,19000,19000,19000,19000,19000,19000
2148,19000,19000,19000,19000,19000,19000
2149,19000,19000,19000,19000,19000,19000
2150,19000,19000,19000,19000,19000,19000
2151,19000,19000,19000,19000,19000,19000
2152,19000,19000,19000,19000,19000,19000
2153,19000,19000,19000,19000,19000,19000
2154,19000,19000,19000,19000,19000,19000
2155,19000,19000,19000,19000,19000,19000
2156,19000,19000,19000,19000,19000,19000
2157,19000,19000,19000,19000,19000,19000
2158,19000,19000,19000,19000,19000,19000
2159,19000,19000,19000,19000,19000,19000
2160,19000,19000,19000,19000,19000,19000
2161,19000,19000,19000,19000,19000,19000
2162,19000,19000,19000,19000,19000,19000
2163,19000,19000,19000,19000,19000,19000
2164,19000,19000,19000,19000,19000,19000
2165,19000,19000,19000,19000,19000,19000
2166,19000,19000,19000,19000,19000,19000
2167,19000,19000,19000,19000,19000,19000
2168,19000,19000,19000,19000,19000,19000
2169,19000,19000,19000,19000,19000,19000
2170,19000,19000,19000,19000,19000,19000
2171,19000,19000,19000,19000,19000,19000
2172,19000,19000,19000,19000,19000,19000
2173,19000,19000,19000,19000,19000,19000
2174,19000,19000,19000,19000,19000,19000
2175,19000,19000,19000,19000,19000,19000
2176,19000,19000,19000,19000,19000,19000
2177,19000,19000,19000,19000,19000,19000
2178,19000,19000,19000,19000,19000,19000
2179,19000,19000,19000,19000,19000,19000
2180,19000,19000,19000,19000,19000,19000
2181,19000,19000,19000,19000,19000,19000
2182,19000,19000,19000,19000,19000,19000
2183,19000,19000,19000,19000,19000,19000
2184,19000,19000,19000,19000,19000,19000
2185,19000,19000,19000,19000,19000,19000
2186,19000,19000,19000,19000,19000,19000
2187,19000,19000,19000,19000,19000,19000
2188,19000,19000,19000,19000,19000,19000
2189,19000,19000,19000,19000,19000,19000
2190,19000,19000,19000,19000,19000,19000
2191,19000,19000,19000,19000,19000,19000
2192,19000,19000,19000,19000,19000,19000
2193,19000,19000,19000,19000,19000,19000
2194,19000,19000,19000,19000,19000,19000
2195,19000,19000,19000,19000,19000,19000
2196,19000,19000,19000,19000,19000,19000
2197,19000,19000,19000,19000,19000,19000
2198,19000,19000,19000,19000,19000,19000
2199,19000,19000,19000,19000,19000,19000
2200,19000,19000,19000,19000,19000,19000
2201,19000,19000,19000,19000,19000,19000
2202,19000,19000,19000,19000,19000,19000
2203,19000,19000,19000,19000,19000,19000
2204,19000,19000,19000,19000,19000,19000
2205,19000,19000,19000,19000,19000,19000
2206,19000,19000,19000,19000,19000,19000
2207,19000,19000,19000,19000,19000,19000
2208,19000,19000,19000,19000,19000,19000
2209,19000,19000,19000,19000,19000,19000
2210,19000,19000,19000,19000,19000,19000
2211,19000,19000,19000,19000,19000,19000
2212,19000,19000,19000,19000,19000,19000
2213,19000,19000,19000,19000,19000,19000
2214,19000,19000,19000,19000,19000,19000
2215,19000,19000,19000,19000,19000,19000
2216,19000,19000,19000,19000,19000,19000
2217,19000,19000,19000,19000,19000,19000
2218,19000,19000,19000,19000,19000,19000
2219,19000,19000,19000,19000,19000,19000
2220,19000,19000,19000,19000,19000,19000
2221,19000,19000,19000,19000,19000,19000
2222,19000,19000,19000,19000,19000,19000
2223,19000,19000,19000,19000,19000,19000
2224,19000,19000,19000,19000,19000,19000
2225,19000,19000,19000,19000,19000,19000
2226,19000,19000,19000,19000,19000,19000
2227,19000,19000,19000,19000,19000,19000
2228,19000,19000,19000,19000,19000,19000
2229,19000,19000,19000,19000,19000,19000
2230,19000,19000,19000,19000,19000,19000
2231,19000,19000,19000,19000,19000,19000
2232,19000,19000,19000,19000,19000,19000
2233,19000,19000,19000,19000,19000,19000
2234,19000,19000,19000,19000,19000,19000
2235,19000,19000,19000,19000,19000,19000
2236,19000,19000,19000,19000,19000,19000
2237,19000,19000,19000,19000,19000,19000
2238,19000,19000,19000,19000,19000,19000
2239,19000,19000,19000,19000,19000,19000
2240,19000,19000,19000,19000,19000,19000
2241,19000,19000,19000,19000,19000,19000
2242,19000,19000,19000,19000,19000,19000
2243,19000,19000,19000,19000,19000,19000
2244,19000,19000,19000,19000,19000,19000
2245,19000,19000,19000,19000,19000,19000
2246,19000,19000,19000,19000,19000,19000
2247,19000,19000,19000,19000,19000,19000
2248,19000,19000,19000,19000,19000,19000
2249,19000,19000,19000,19000,19000,19000
2250,19000,19000,19000,19000,19000,19000
2251,19000,19000,19000,19000,19000,19000
2252,19000,19000,19000,19000,19000,19000
2253,19000,19000,19000,19000,19000,19000
2254,19000,19000,19000,19000,19000,19000
2255,19000,19000,19000,19000,19000,19000
2256,19000,19000,19000,19000,19000,19000
2257,19000,19000,19000,19000,19000,19000
2258,19000,19000,19000,19000,19000,19000
2259,19000,19000,19000,19000,19000,19000
2260,19000,19000,19000,19000,19000,19000
2261,19000,19000,19000,19000,19000,19000
2262,19000,19000,19000,19000,19000,19000
2263,19000,19000,19000,19000,19000,19000
2264,19000,19000,19000,19000,19000,19000
2265,19000,19000,19000,19000,19000,19000
2266,19000,19000,19000,19000,19000,19000
2267,19000,19000,19000,19000,19000,19000
2268,19000,19000,19000,19000,19000,19000
2269,19000,19000,19000,19000,19000,19000
2270,19000,19000,19000,19000,19000,19000
2271,19000,19000,19000,19000,19000,19000
2272,19000,19000,19000,19000,19000,19000
2273,19000,19000,19000,19000,19000,19000
2274,19000,19000,19000,19000,19000,19000
2275,19000,19000,19000,19000,19000,19000
2276,19000,19000,19000,19000,19000,19000
2277,19000,19000,19000,19000,19000,19000
2278,19000,19000,19000,19000,19000,19000
2279,19000,19000,19000,19000,19000,19000
2280,19000,19000,19000,19000,19000,19000
2281,19000,19000,19000,19000,19000,19000
2282,19000,19000,19000,19000,19000,19000
2283,19000,19000,19000,19000,19000,19000
2284,19000,19000,19000,19000,19000,19000
2285,19000,19000,19000,19000,19000,19000
2286,19000,19000,19000,19000,19000,19000
2287,19000,19000,19000,19000,19000,19000
2288,19000,19000,19000,19000,19000,19000
2289,19000,19000,19000,19000,19000,19000
2290,19000,19000,19000,19000,19000,19000
2291,19000,19000,19000,19000,19000,19000
2292,19000,19000,19000,19000,19000,19000
2293,19000,19000,19000,19000,19000,19000
2294,19000,19000,19000,19000,19000,19000
2295,19000,19000,19000,19000,19000,19000
2296,19000,19000,19000,19000,19000,19000
2297,19000,19000,19000,19000,19000,19000
2298,19000,19000,19000,19000,19000,19000
2299,19000,19000,19000,19000,19000,19000
2300,19000,19000,19000,19000,19000,19000
2301,19000,19000,19000,19000,19000,19000
2302,19000,19000,19000,19000,19000,19000
2303,19000,19000,19000,19000,19000,19000
2304,19000,19000,19000,19000,19000,19000
2305,19000,19000,19000,19000,19000,19000
2306,19000,19000,19000,19000,19000,19000
2307,19000,19000,19000,19000,19000,19000
2308,19000,19000,19000,19000,19000,19000
2309,19000,19000,19000,19000,19000,19000
2310,19000,19000,19000,19000,19000,19000
2311,19000,19000,19000,19000,19000,19000
2312,19000,19000,19000,19000,19000,19000
2313,19000,19000,19000,19000,19000,19000
2314,19000,19000,19000,19000,19000,19000
2315,19000,19000,19000,19000,19000,19000
2316,19000,19000,19000,19000,19000,19000
2317,19000,19000,19000,19000,19000,19000
2318,19000,19000,19000,19000,19000,19000
2319,19000,19000,19000,19000,19000,19000
2320,19000,19000,19000,19000,19000,19000
2321,19000,19000,19000,19000,19000,19000
2322,19000,19000,19000,19000,19000,19000
2323,19000,19000,19000,19000,19000,19000
2324,19000,19000,19000,19000,19000,19000
2325,19000,19000,19000,19000,19000,19000
2326,19000,19000,19000,19000,19000,19000
2327,19000,19000,19000,19000,19000,19000
2328,19000,19000,19000,19000,19000,19000
2329,19000,19000,19000,19000,19000,19000
2330,19000,19000,19000,19000,19000,19000
2331,19000,19000,19000,19000,19000,19000
2332,19000,19000,19000,19000,19000,19000
2333,19000,19000,19000,19000,19000,19000
2334,19000,19000,19000,19000,19000,19000
2335,19000,19000,19000,19000,19000,19000
2336,19000,19000,19000,19000,19000,19000
2337,19000,19000,19000,19000,19000,19000
2338,19000,19000,19000,19000,19000,19000
2339,19000,19000,19000,19000,19000,19000
2340,19000,19000,19000,19000,19000,19000
2341,19000,19000,19000,19000,19000,19000
2342,19000,19000,19000,19000,19000,19000
2343,19000,19000,19000,19000,19000,19000
2344,19000,19000,19000,19000,19000,19000
2345,19000,19000,19000,19000,19000,19000
2346,19000,19000,19000,19000,19000,19000
2347,19000,19000,19000,19000,19000,19000
2348,19000,19000,19000,19000,19000,19000
2349,19000,19000,19000,19000,19000,19000
2350,19000,19000,19000,19000,19000,19000
2351,19000,19000,19000,19000,19000,19000
2352,19000,19000,19000,19000,19000,19000
2353,19000,19000,19000,19000,19000,19000
2354,19000,19000,19000,19000,19000,19000
2355,19000,19000,19000,19000,19000,19000
2356,19000,19000,19000,19000,19000,19000
2357,19000,19000,19000,19000,19000,19000
2358,19000,19000,19000,19000,19000,19000
2359,19000,19000,19000,19000,19000,19000
2360,19000,19000,19000,19000,19000,19000
2361,19000,19000,19000,19000,19000,19000
2362,19000,19000,19000,19000,19000,19000
2363,19000,19000,19000,19000,19000,19000
2364,19000,19000,19000,19000,19000,19000
2365,19000,19000,19000,19000,19000,19000
2366,19000,19000,19000,19000,19000,19000
2367,19000,19000,19000,19000,19000,19000
2368,19000,19000,19000,19000,19000,19000
2369,19000,19000,19000,19000,19000,19000
2370,19000,19000,19000,19000,19000,19000
2371,19000,19000,19000,19000,19000,19000
2372,19000,19000,19000,19000,19000,19000
